invoice_number,invoice_date,branch,branch_trn,customer_type,customer_trn,service_category,subtotal_aed,vat_charged_aed,total_aed,is_taxable,month,quarter,b2b_missing_trn,branch_trn_valid,customer_trn_valid,recalc_vat_aed,vat_error_flag,correct_total_aed,total_mismatch_flag,exempt_vat_flag,clean_error_flag
GINV-DUB-2024-00129,2024-01-24,Dubai-Al Quoz,100234567890123,B2B,779044372795172.0,International Transport,1612.01,0.0,1612.01,False,2024-01,Q1,False,True,False,0.0,False,1612.01,False,False,CLEAN
GINV-DUB-2024-00130,2024-01-24,Dubai-Al Quoz,100234567890123,B2B,,Fleet Contract,8982.94,449.15,9432.09,True,2024-01,Q1,False,True,False,449.15,False,9432.09,False,False,CLEAN
GINV-DUB-2024-00131,2024-01-25,Dubai-Al Quoz,100234567890123,B2B,769851564007074.0,Fleet Contract,9457.16,472.86,9930.02,True,2024-01,Q1,False,True,False,472.86,False,9930.02,False,False,CLEAN
GINV-DUB-2024-00132,2024-01-25,Dubai-Al Quoz,100234567890123,B2B,718888598170060.0,Fleet Contract,6118.08,305.9,6423.98,True,2024-01,Q1,False,True,False,305.9,False,6423.98,False,False,CLEAN
GINV-DUB-2024-00133,2024-01-25,Dubai-Al Quoz,100234567890123,B2B,765112365213354.0,Detailing Package,353.04,17.65,370.69,True,2024-01,Q1,False,True,False,17.65,False,370.69,False,False,CLEAN
GINV-DUB-2024-00134,2024-01-25,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,578.0,28.9,606.9,True,2024-01,Q1,False,True,False,28.9,False,606.9,False,False,CLEAN
GINV-DUB-2024-00135,2024-01-25,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,483.27,24.16,507.43,True,2024-01,Q1,False,True,False,24.16,False,507.43,False,False,CLEAN
GINV-DUB-2024-00136,2024-01-25,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,443.29,22.16,477.89,True,2024-01,Q1,False,True,False,22.16,False,465.45,True,False,TOTAL_MISMATCH
GINV-DUB-2024-00137,2024-01-25,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,349.44,17.47,366.91,True,2024-01,Q1,False,True,False,17.47,False,366.91,False,False,CLEAN
GINV-DUB-2024-00138,2024-01-25,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,420.0,21.0,441.0,True,2024-01,Q1,False,True,False,21.0,False,441.0,False,False,CLEAN
GINV-DUB-2024-00139,2024-01-26,Dubai-Al Quoz,100234567890123,B2B,385509543157353.0,Vehicle Service,421.42,21.07,442.49,True,2024-01,Q1,False,True,False,21.07,False,442.49,False,False,CLEAN
GINV-DUB-2024-00140,2024-01-26,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,586.4,29.32,615.72,True,2024-01,Q1,False,True,False,29.32,False,615.72,False,False,CLEAN
GINV-DUB-2024-00141,2024-01-26,Dubai-Al Quoz,100234567890123,B2B,398922411691247.0,Vehicle Service,588.89,29.44,618.33,True,2024-01,Q1,False,True,False,29.44,False,618.33,False,False,CLEAN
GINV-DUB-2024-00142,2024-01-26,Dubai-Al Quoz,100234567890123,B2B,420393565349870.0,Fleet Contract,10846.01,542.3,11388.31,True,2024-01,Q1,False,True,False,542.3,False,11388.31,False,False,CLEAN
GINV-DUB-2024-00143,2024-01-26,Dubai-Al Quoz,100234567890123,B2B,333598797648535.0,Detailing Package,442.73,22.14,464.87,True,2024-01,Q1,False,True,False,22.14,False,464.87,False,False,CLEAN
GINV-DUB-2024-00144,2024-01-26,Dubai-Al Quoz,100234567890123,B2B,520172133221711.0,Detailing Package,457.64,22.88,480.52,True,2024-01,Q1,False,True,False,22.88,False,480.52,False,False,CLEAN
GINV-DUB-2024-00145,2024-01-29,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,435.2,21.76,456.96,True,2024-01,Q1,False,True,False,21.76,False,456.96,False,False,CLEAN
GINV-DUB-2024-00146,2024-01-29,Dubai-Al Quoz,100234567890123,B2B,949407391465130.0,Parts Supply,588.13,29.41,617.54,True,2024-01,Q1,False,True,False,29.41,False,617.54,False,False,CLEAN
GINV-DUB-2024-00147,2024-01-29,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,588.9,29.45,618.35,True,2024-01,Q1,False,True,False,29.45,False,618.35,False,False,CLEAN
GINV-DUB-2024-00148,2024-01-29,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,577.84,28.89,606.73,True,2024-01,Q1,False,True,False,28.89,False,606.73,False,False,CLEAN
GINV-DUB-2024-00149,2024-01-29,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,553.3,27.66,580.96,True,2024-01,Q1,False,True,False,27.66,False,580.96,False,False,CLEAN
GINV-DUB-2024-00150,2024-01-30,Dubai-Al Quoz,100234567890123,B2B,144783422987007.0,Fleet Contract,6734.99,336.75,7071.74,True,2024-01,Q1,False,True,False,336.75,False,7071.74,False,False,CLEAN
GINV-DUB-2024-00151,2024-01-30,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,561.04,28.05,589.09,True,2024-01,Q1,False,True,False,28.05,False,589.09,False,False,CLEAN
GINV-DUB-2024-00152,2024-01-30,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,299.92,15.0,314.92,True,2024-01,Q1,False,True,False,15.0,False,314.92,False,False,CLEAN
GINV-DUB-2024-00153,2024-01-30,Dubai-Al Quoz,100234567890123,B2B,382524362927232.0,Parts Supply,1096.45,54.82,1151.27,True,2024-01,Q1,False,True,False,54.82,False,1151.27,False,False,CLEAN
GINV-DUB-2024-00154,2024-01-30,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,382.19,19.11,401.3,True,2024-01,Q1,False,True,False,19.11,False,401.3,False,False,CLEAN
GINV-DUB-2024-00155,2024-01-30,Dubai-Al Quoz,100234567890123,B2B,899455456273096.0,Parts Supply,582.14,29.11,611.25,True,2024-01,Q1,False,True,False,29.11,False,611.25,False,False,CLEAN
GINV-DUB-2024-00156,2024-01-30,Dubai-Al Quoz,100234567890123,B2B,634156415610665.0,Detailing Package,262.67,13.13,275.8,True,2024-01,Q1,False,True,False,13.13,False,275.8,False,False,CLEAN
GINV-DUB-2024-00157,2024-01-30,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,590.16,29.51,619.67,True,2024-01,Q1,False,True,False,29.51,False,619.67,False,False,CLEAN
GINV-DUB-2024-00158,2024-01-30,Dubai-Al Quoz,100234567890123,B2B,556701096351121.0,Vehicle Service,514.47,25.72,540.19,True,2024-01,Q1,False,True,False,25.72,False,540.19,False,False,CLEAN
GINV-DUB-2024-00159,2024-01-31,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,485.47,24.27,509.74,True,2024-01,Q1,False,True,False,24.27,False,509.74,False,False,CLEAN
GINV-DUB-2024-00160,2024-01-31,Dubai-Al Quoz,100234567890123,B2B,477411765200419.0,International Transport,1195.14,0.0,1195.14,False,2024-01,Q1,False,True,False,0.0,False,1195.14,False,False,CLEAN
GINV-DUB-2024-00161,2024-01-31,Dubai-Al Quoz,100234567890123,B2B,407273268451340.0,International Transport,921.45,0.0,921.45,False,2024-01,Q1,False,True,False,0.0,False,921.45,False,False,CLEAN
GINV-DUB-2024-00162,2024-01-31,Dubai-Al Quoz,100234567890123,B2B,574003018952422.0,Detailing Package,388.74,19.44,408.18,True,2024-01,Q1,False,True,False,19.44,False,408.18,False,False,CLEAN
GINV-DUB-2024-00163,2024-01-31,Dubai-Al Quoz,100234567890123,B2B,138132773833766.0,Vehicle Service,327.18,16.36,343.54,True,2024-01,Q1,False,True,False,16.36,False,343.54,False,False,CLEAN
GINV-DUB-2024-00164,2024-01-31,Dubai-Al Quoz,100234567890123,B2B,604714245540934.0,International Transport,1404.76,0.0,1404.76,False,2024-01,Q1,False,True,False,0.0,False,1404.76,False,False,CLEAN
GINV-DUB-2024-00165,2024-01-31,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,330.5,16.53,347.03,True,2024-01,Q1,False,True,False,16.53,False,347.03,False,False,CLEAN
GINV-DUB-2024-00166,2024-02-01,Dubai-Al Quoz,100234567890123,B2B,163632206254974.0,Detailing Package,293.31,14.67,307.98,True,2024-02,Q1,False,True,False,14.67,False,307.98,False,False,CLEAN
GINV-DUB-2024-00167,2024-02-01,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,396.89,39.69,436.58,True,2024-02,Q1,False,True,False,19.84,True,416.73,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-00168,2024-02-01,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,568.49,28.42,596.91,True,2024-02,Q1,False,True,False,28.42,False,596.91,False,False,CLEAN
GINV-DUB-2024-00169,2024-02-01,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,543.26,27.16,570.42,True,2024-02,Q1,False,True,False,27.16,False,570.42,False,False,CLEAN
GINV-DUB-2024-00170,2024-02-01,Dubai-Al Quoz,100234567890123,B2B,834525558539862.0,Parts Supply,843.92,42.2,886.12,True,2024-02,Q1,False,True,False,42.2,False,886.12,False,False,CLEAN
GINV-DUB-2024-00171,2024-02-01,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,479.03,23.95,502.98,True,2024-02,Q1,False,True,False,23.95,False,502.98,False,False,CLEAN
GINV-DUB-2024-00172,2024-02-02,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,516.62,25.83,542.45,True,2024-02,Q1,False,True,False,25.83,False,542.45,False,False,CLEAN
GINV-DUB-2024-00173,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,209602809649103.0,Fleet Contract,7849.45,392.47,8241.92,True,2024-02,Q1,False,True,False,392.47,False,8241.92,False,False,CLEAN
GINV-DUB-2024-00174,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,987493641113249.0,Parts Supply,991.61,49.58,1041.19,True,2024-02,Q1,False,True,False,49.58,False,1041.19,False,False,CLEAN
GINV-DUB-2024-00175,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,819375207525470.0,Detailing Package,265.77,13.29,279.06,True,2024-02,Q1,False,True,False,13.29,False,279.06,False,False,CLEAN
GINV-DUB-2024-00176,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,220272167282947.0,International Transport,1609.8,0.0,1609.8,False,2024-02,Q1,False,True,False,0.0,False,1609.8,False,False,CLEAN
GINV-DUB-2024-00177,2024-02-02,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,257.62,12.88,270.5,True,2024-02,Q1,False,True,False,12.88,False,270.5,False,False,CLEAN
GINV-DUB-2024-00178,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,784312385822309.0,Parts Supply,1015.5,50.78,1066.28,True,2024-02,Q1,False,True,False,50.78,False,1066.28,False,False,CLEAN
GINV-DUB-2024-00179,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,344933402314914.0,Vehicle Service,542.32,27.12,569.44,True,2024-02,Q1,False,True,False,27.12,False,569.44,False,False,CLEAN
GINV-DUB-2024-00180,2024-02-02,Dubai-Al Quoz,100234567890123,B2B,762463543090639.0,Parts Supply,882.27,44.11,926.38,True,2024-02,Q1,False,True,False,44.11,False,926.38,False,False,CLEAN
GINV-DUB-2024-00181,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,217160136375927.0,Fleet Contract,9737.48,486.87,10224.35,True,2024-02,Q1,False,True,False,486.87,False,10224.35,False,False,CLEAN
GINV-DUB-2024-00182,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,710926290969116.0,Vehicle Service,509.76,25.49,535.25,True,2024-02,Q1,False,True,False,25.49,False,535.25,False,False,CLEAN
GINV-DUB-2024-00183,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,118011020287398.0,Fleet Contract,10972.89,548.64,11521.53,True,2024-02,Q1,False,True,False,548.64,False,11521.53,False,False,CLEAN
GINV-DUB-2024-00184,2024-02-05,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,628.53,31.43,659.96,True,2024-02,Q1,False,True,False,31.43,False,659.96,False,False,CLEAN
GINV-DUB-2024-00185,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,481874031836712.0,Vehicle Service,452.27,22.61,474.88,True,2024-02,Q1,False,True,False,22.61,False,474.88,False,False,CLEAN
GINV-DUB-2024-00186,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,666212388845904.0,Vehicle Service,447.48,22.37,469.85,True,2024-02,Q1,False,True,False,22.37,False,469.85,False,False,CLEAN
GINV-DUB-2024-00187,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,367803476557352.0,Vehicle Service,482.54,24.13,506.67,True,2024-02,Q1,False,True,False,24.13,False,506.67,False,False,CLEAN
GINV-DUB-2024-00188,2024-02-05,Dubai-Al Quoz,100234567890123,B2B,683781272012747.0,International Transport,1116.85,0.0,1116.85,False,2024-02,Q1,False,True,False,0.0,False,1116.85,False,False,CLEAN
GINV-DUB-2024-00189,2024-02-06,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,458.13,22.91,481.04,True,2024-02,Q1,False,True,False,22.91,False,481.04,False,False,CLEAN
GINV-DUB-2024-00190,2024-02-06,Dubai-Al Quoz,100234567890123,B2B,248869548006729.0,Vehicle Service,509.18,25.46,534.64,True,2024-02,Q1,False,True,False,25.46,False,534.64,False,False,CLEAN
GINV-DUB-2024-00191,2024-02-06,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,371.26,18.56,389.82,True,2024-02,Q1,False,True,False,18.56,False,389.82,False,False,CLEAN
GINV-DUB-2024-00192,2024-02-06,Dubai-Al Quoz,100234567890123,B2B,302673620228727.0,Vehicle Service,435.23,21.76,456.99,True,2024-02,Q1,False,True,False,21.76,False,456.99,False,False,CLEAN
GINV-DUB-2024-00193,2024-02-06,Dubai-Al Quoz,100234567890123,B2B,713575681662761.0,Parts Supply,888.03,44.4,932.43,True,2024-02,Q1,False,True,False,44.4,False,932.43,False,False,CLEAN
GINV-DUB-2024-00194,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,,Vehicle Service,495.84,24.79,520.63,True,2024-02,Q1,False,True,False,24.79,False,520.63,False,False,CLEAN
GINV-DUB-2024-00195,2024-02-07,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,314.14,15.71,329.85,True,2024-02,Q1,False,True,False,15.71,False,329.85,False,False,CLEAN
GINV-DUB-2024-00196,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,182708265372196.0,Fleet Contract,7686.08,384.3,8070.38,True,2024-02,Q1,False,True,False,384.3,False,8070.38,False,False,CLEAN
GINV-DUB-2024-00197,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,809929213358768.0,Vehicle Service,613.11,30.66,643.77,True,2024-02,Q1,False,True,False,30.66,False,643.77,False,False,CLEAN
GINV-DUB-2024-00198,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,693512315824289.0,Parts Supply,884.07,44.2,928.27,True,2024-02,Q1,False,True,False,44.2,False,928.27,False,False,CLEAN
GINV-DUB-2024-00199,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,754738645012226.0,Fleet Contract,10962.48,548.12,11510.6,True,2024-02,Q1,False,True,False,548.12,False,11510.6,False,False,CLEAN
GINV-DUB-2024-00200,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,768134373346385.0,Parts Supply,914.77,45.74,960.51,True,2024-02,Q1,False,True,False,45.74,False,960.51,False,False,CLEAN
GINV-DUB-2024-00201,2024-02-07,Dubai-Al Quoz,100234567890123,B2B,249771241099539.0,Detailing Package,398.7,19.94,418.64,True,2024-02,Q1,False,True,False,19.94,False,418.64,False,False,CLEAN
GINV-DUB-2024-00202,2024-02-08,Dubai-Al Quoz,100234567890123,B2B,787231500343380.0,Vehicle Service,544.24,27.21,571.45,True,2024-02,Q1,False,True,False,27.21,False,571.45,False,False,CLEAN
GINV-DUB-2024-00203,2024-02-08,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,599.54,0.0,599.54,True,2024-02,Q1,False,True,False,29.98,True,629.52,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-00204,2024-02-08,Dubai-Al Quoz,100234567890123,B2B,757159558513170.0,Parts Supply,1068.63,53.43,1122.06,True,2024-02,Q1,False,True,False,53.43,False,1122.06,False,False,CLEAN
GINV-DUB-2024-00205,2024-02-08,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,579.38,28.97,608.35,True,2024-02,Q1,False,True,False,28.97,False,608.35,False,False,CLEAN
GINV-DUB-2024-00206,2024-02-08,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,538.64,26.93,565.57,True,2024-02,Q1,False,True,False,26.93,False,565.57,False,False,CLEAN
GINV-DUB-2024-00207,2024-02-08,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,620.87,31.04,651.91,True,2024-02,Q1,False,True,False,31.04,False,651.91,False,False,CLEAN
GINV-DUB-2024-00208,2024-02-08,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,461.39,23.07,484.46,True,2024-02,Q1,False,True,False,23.07,False,484.46,False,False,CLEAN
GINV-DUB-2024-00209,2024-02-08,Dubai-Al Quoz,100234567890123,B2B,824755332142963.0,Vehicle Service,341.53,17.08,358.61,True,2024-02,Q1,False,True,False,17.08,False,358.61,False,False,CLEAN
GINV-DUB-2024-00210,2024-02-09,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,347.73,17.39,365.12,True,2024-02,Q1,False,True,False,17.39,False,365.12,False,False,CLEAN
GINV-DUB-2024-00211,2024-02-09,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,406.36,20.32,426.68,True,2024-02,Q1,False,True,False,20.32,False,426.68,False,False,CLEAN
GINV-DUB-2024-00212,2024-02-09,Dubai-Al Quoz,100234567890123,B2B,267615119695685.0,Vehicle Service,324.88,16.24,341.12,True,2024-02,Q1,False,True,False,16.24,False,341.12,False,False,CLEAN
GINV-DUB-2024-00213,2024-02-09,Dubai-Al Quoz,100234567890123,B2B,211716060929772.0,Parts Supply,589.3,29.46,618.76,True,2024-02,Q1,False,True,False,29.46,False,618.76,False,False,CLEAN
GINV-DUB-2024-00214,2024-02-09,Dubai-Al Quoz,100234567890123,B2B,283143337611984.0,Vehicle Service,466.19,23.31,489.5,True,2024-02,Q1,False,True,False,23.31,False,489.5,False,False,CLEAN
GINV-DUB-2024-00215,2024-02-09,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,541.26,27.06,568.32,True,2024-02,Q1,False,True,False,27.06,False,568.32,False,False,CLEAN
GINV-DUB-2024-00216,2024-02-09,Dubai-Al Quoz,100234567890123,B2B,184280595412494.0,Fleet Contract,6619.68,330.98,6950.66,True,2024-02,Q1,False,True,False,330.98,False,6950.66,False,False,CLEAN
GINV-DUB-2024-00217,2024-02-09,Dubai-Al Quoz,100234567890123,B2B,851593484145982.0,International Transport,1415.48,0.0,1415.48,False,2024-02,Q1,False,True,False,0.0,False,1415.48,False,False,CLEAN
GINV-DUB-2024-00218,2024-02-12,Dubai-Al Quoz,100234567890123,B2B,990320960737267.0,Vehicle Service,315.47,15.77,331.24,True,2024-02,Q1,False,True,False,15.77,False,331.24,False,False,CLEAN
GINV-DUB-2024-00219,2024-02-12,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,502.9,25.14,528.04,True,2024-02,Q1,False,True,False,25.14,False,528.04,False,False,CLEAN
GINV-DUB-2024-00220,2024-02-12,Dubai-Al Quoz,100234567890123,B2B,972842014281220.0,Vehicle Service,602.58,30.13,632.71,True,2024-02,Q1,False,True,False,30.13,False,632.71,False,False,CLEAN
GINV-DUB-2024-00221,2024-02-12,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,534.97,26.75,561.72,True,2024-02,Q1,False,True,False,26.75,False,561.72,False,False,CLEAN
GINV-DUB-2024-00222,2024-02-12,Dubai-Al Quoz,100234567890123,B2B,961892837742936.0,Vehicle Service,422.62,21.13,443.75,True,2024-02,Q1,False,True,False,21.13,False,443.75,False,False,CLEAN
GINV-DUB-2024-00223,2024-02-12,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,484.17,24.21,508.38,True,2024-02,Q1,False,True,False,24.21,False,508.38,False,False,CLEAN
GINV-DUB-2024-00224,2024-02-13,Dubai-Al Quoz,100234567890123,B2B,642783136616479.0,Parts Supply,958.47,47.92,1006.39,True,2024-02,Q1,False,True,False,47.92,False,1006.39,False,False,CLEAN
GINV-DUB-2024-00225,2024-02-13,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,405.53,20.28,425.81,True,2024-02,Q1,False,True,False,20.28,False,425.81,False,False,CLEAN
GINV-DUB-2024-00226,2024-02-13,Dubai-Al Quoz,100234567890123,B2B,253830392100294.0,Parts Supply,1099.16,54.96,1154.12,True,2024-02,Q1,False,True,False,54.96,False,1154.12,False,False,CLEAN
GINV-DUB-2024-00227,2024-02-13,Dubai-Al Quoz,100234567890123,B2B,418974897737406.0,Vehicle Service,505.28,0.0,505.28,True,2024-02,Q1,False,True,False,25.26,True,530.54,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-00228,2024-02-13,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,412.66,20.63,433.29,True,2024-02,Q1,False,True,False,20.63,False,433.29,False,False,CLEAN
GINV-DUB-2024-00229,2024-02-13,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,391.93,19.6,411.53,True,2024-02,Q1,False,True,False,19.6,False,411.53,False,False,CLEAN
GINV-DUB-2024-00230,2024-02-13,Dubai-Al Quoz,100234567890123,B2B,165492457239805.0,Parts Supply,701.17,35.06,736.23,True,2024-02,Q1,False,True,False,35.06,False,736.23,False,False,CLEAN
GINV-DUB-2024-00231,2024-02-14,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,382.27,19.11,401.38,True,2024-02,Q1,False,True,False,19.11,False,401.38,False,False,CLEAN
GINV-DUB-2024-00232,2024-02-14,Dubai-Al Quoz,100234567890123,B2B,787008422700348.0,Fleet Contract,8707.35,435.37,9142.72,True,2024-02,Q1,False,True,False,435.37,False,9142.72,False,False,CLEAN
GINV-DUB-2024-00233,2024-02-14,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,579.1,28.96,625.0,True,2024-02,Q1,False,True,False,28.96,False,608.06,True,False,TOTAL_MISMATCH
GINV-DUB-2024-00234,2024-02-14,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,364.03,18.2,382.23,True,2024-02,Q1,False,True,False,18.2,False,382.23,False,False,CLEAN
GINV-DUB-2024-00235,2024-02-14,Dubai-Al Quoz,100234567890123,B2B,505458494949898.0,Parts Supply,796.96,39.85,836.81,True,2024-02,Q1,False,True,False,39.85,False,836.81,False,False,CLEAN
GINV-DUB-2024-00236,2024-02-14,Dubai-Al Quoz,100234567890123,B2B,308497844980356.0,International Transport,1286.67,0.0,1286.67,False,2024-02,Q1,False,True,False,0.0,False,1286.67,False,False,CLEAN
GINV-DUB-2024-00237,2024-02-14,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,451.91,22.6,474.51,True,2024-02,Q1,False,True,False,22.6,False,474.51,False,False,CLEAN
GINV-DUB-2024-00238,2024-02-14,Dubai-Al Quoz,100234567890123,B2B,502498818415478.0,Parts Supply,782.94,39.15,822.09,True,2024-02,Q1,False,True,False,39.15,False,822.09,False,False,CLEAN
GINV-DUB-2024-00239,2024-02-14,Dubai-Al Quoz,100234567890123,B2B,478427475320345.0,Fleet Contract,10401.99,520.1,10922.09,True,2024-02,Q1,False,True,False,520.1,False,10922.09,False,False,CLEAN
GINV-DUB-2024-00240,2024-02-15,Dubai-Al Quoz,100234567890123,B2B,323963471708121.0,Vehicle Service,563.01,28.15,591.16,True,2024-02,Q1,False,True,False,28.15,False,591.16,False,False,CLEAN
GINV-DUB-2024-00241,2024-02-15,Dubai-Al Quoz,100234567890123,B2B,466649762610293.0,Detailing Package,308.25,15.41,338.82,True,2024-02,Q1,False,True,False,15.41,False,323.66,True,False,TOTAL_MISMATCH
GINV-DUB-2024-00242,2024-02-15,Dubai-Al Quoz,100234567890123,B2B,109204884566603.0,Detailing Package,400.34,20.02,420.36,True,2024-02,Q1,False,True,False,20.02,False,420.36,False,False,CLEAN
GINV-DUB-2024-00243,2024-02-15,Dubai-Al Quoz,100234567890123,B2B,791248081167936.0,Vehicle Service,366.41,18.32,384.73,True,2024-02,Q1,False,True,False,18.32,False,384.73,False,False,CLEAN
